year,month,date,region,cause,deaths,farm_size_acres,avg_income_monthly
2018,5,2018-05-01,Central,Poor Crop Growth,4,12.3,164
2018,5,2018-05-01,Central,Malnutrition,4,16.0,153
2018,5,2018-05-01,Central,Pesticide Exposure,1,10.1,50
2018,5,2018-05-01,Central,Debt,5,11.2,281
2018,5,2018-05-01,Central,Accident,2,0.5,65
2018,5,2018-05-01,Central,Illness (Non-agri),2,11.3,215
2018,5,2018-05-01,Central,Other,2,14.8,193
2018,6,2018-06-01,North,Suicide,18,14.5,164
2018,6,2018-06-01,North,Poor Crop Growth,5,1.7,266
2018,6,2018-06-01,North,Malnutrition,7,9.3,186
2018,6,2018-06-01,North,Pesticide Exposure,4,15.4,235
2018,6,2018-06-01,North,Debt,7,15.5,140
2018,6,2018-06-01,North,Accident,1,4.3,136
2018,6,2018-06-01,North,Illness (Non-agri),2,9.1,224
2018,6,2018-06-01,North,Other,2,14.3,368
2018,6,2018-06-01,South,Suicide,9,14.4,167
2018,6,2018-06-01,South,Poor Crop Growth,3,3.2,78
2018,6,2018-06-01,South,Malnutrition,1,3.8,73
2018,6,2018-06-01,South,Pesticide Exposure,2,13.7,170
2018,6,2018-06-01,South,Debt,4,11.3,188
2018,6,2018-06-01,South,Accident,2,6.0,149
2018,6,2018-06-01,South,Illness (Non-agri),2,20.1,64
2018,6,2018-06-01,South,Other,2,5.1,265
2018,6,2018-06-01,East,Suicide,3,0.5,274
2018,6,2018-06-01,East,Poor Crop Growth,2,14.5,200
2018,6,2018-06-01,East,Malnutrition,2,5.4,258
2018,6,2018-06-01,East,Pesticide Exposure,1,9.1,177
2018,6,2018-06-01,East,Debt,1,9.9,53
2018,6,2018-06-01,East,Accident,0,6.1,88
2018,6,2018-06-01,East,Illness (Non-agri),1,12.7,108
2018,6,2018-06-01,East,Other,1,10.6,199
2018,6,2018-06-01,West,Suicide,6,8.4,50
2018,6,2018-06-01,West,Poor Crop Growth,3,7.1,146
2018,6,2018-06-01,West,Malnutrition,2,15.2,126
2018,6,2018-06-01,West,Pesticide Exposure,2,10.5,96
2018,6,2018-06-01,West,Debt,3,15.8,223
2018,6,2018-06-01,West,Accident,2,5.8,225
2018,6,2018-06-01,West,Illness (Non-agri),1,12.1,157
2018,6,2018-06-01,West,Other,0,12.9,235
2018,6,2018-06-01,Central,Suicide,11,11.7,259
2018,6,2018-06-01,Central,Poor Crop Growth,4,16.3,212
2018,6,2018-06-01,Central,Malnutrition,4,11.3,456
2018,6,2018-06-01,Central,Pesticide Exposure,0,4.4,191
2018,6,2018-06-01,Central,Debt,5,10.6,146
2018,6,2018-06-01,Central,Accident,2,6.5,154
2018,6,2018-06-01,Central,Illness (Non-agri),3,10.4,285
2018,6,2018-06-01,Central,Other,3,8.3,131
2018,7,2018-07-01,North,Suicide,8,15.0,266
2018,7,2018-07-01,North,Poor Crop Growth,2,12.9,134
2018,7,2018-07-01,North,Malnutrition,2,20.7,168
2018,7,2018-07-01,North,Pesticide Exposure,1,18.7,153
2018,7,2018-07-01,North,Debt,3,7.7,347
2018,7,2018-07-01,North,Accident,4,6.8,117
2018,7,2018-07-01,North,Illness (Non-agri),3,1.2,251
2018,7,2018-07-01,North,Other,1,15.7,191
2018,7,2018-07-01,South,Suicide,11,21.1,276
2018,7,2018-07-01,South,Poor Crop Growth,3,9.0,216
2018,7,2018-07-01,South,Malnutrition,1,23.5,97
2018,7,2018-07-01,South,Pesticide Exposure,3,18.4,259
2018,7,2018-07-01,South,Debt,5,15.7,229
2018,7,2018-07-01,South,Accident,3,7.3,183
2018,7,2018-07-01,South,Illness (Non-agri),1,13.4,142
2018,7,2018-07-01,South,Other,2,0.5,135
2018,7,2018-07-01,East,Suicide,14,7.3,224
2018,7,2018-07-01,East,Poor Crop Growth,4,9.3,50
2018,7,2018-07-01,East,Malnutrition,4,0.5,243
2018,7,2018-07-01,East,Pesticide Exposure,2,11.8,210
2018,7,2018-07-01,East,Debt,5,15.3,194
2018,7,2018-07-01,East,Accident,1,14.4,174
2018,7,2018-07-01,East,Illness (Non-agri),2,8.2,174
2018,7,2018-07-01,East,Other,2,5.9,136
2018,7,2018-07-01,West,Suicide,11,10.5,235
2018,7,2018-07-01,West,Poor Crop Growth,4,7.0,97
2018,7,2018-07-01,West,Malnutrition,3,20.7,269
2018,7,2018-07-01,West,Pesticide Exposure,2,10.9,206
2018,7,2018-07-01,West,Debt,4,9.8,218
2018,7,2018-07-01,West,Accident,0,11.1,214
2018,7,2018-07-01,West,Illness (Non-agri),2,8.6,184
2018,7,2018-07-01,West,Other,1,12.7,148
2018,7,2018-07-01,Central,Suicide,8,9.5,70
2018,7,2018-07-01,Central,Poor Crop Growth,2,16.0,322
2018,7,2018-07-01,Central,Malnutrition,1,10.8,78
2018,7,2018-07-01,Central,Pesticide Exposure,1,13.4,80
2018,7,2018-07-01,Central,Debt,2,9.1,282
2018,7,2018-07-01,Central,Accident,3,2.2,268
2018,7,2018-07-01,Central,Illness (Non-agri),1,8.5,202
2018,7,2018-07-01,Central,Other,3,13.2,113
2018,8,2018-08-01,North,Suicide,7,16.8,183
2018,8,2018-08-01,North,Poor Crop Growth,2,16.3,235
2018,8,2018-08-01,North,Malnutrition,2,6.7,221
2018,8,2018-08-01,North,Pesticide Exposure,2,11.2,195
2018,8,2018-08-01,North,Debt,3,6.2,288
2018,8,2018-08-01,North,Accident,2,7.3,214
2018,8,2018-08-01,North,Illness (Non-agri),3,11.4,291
2018,8,2018-08-01,North,Other,2,10.9,336
2018,8,2018-08-01,South,Suicide,15,11.0,225
2018,8,2018-08-01,South,Poor Crop Growth,3,12.2,234
2018,8,2018-08-01,South,Malnutrition,2,2.8,282
2018,8,2018-08-01,South,Pesticide Exposure,2,11.6,199
2018,8,2018-08-01,South,Debt,5,7.3,50
2018,8,2018-08-01,South,Accident,3,15.5,151
2018,8,2018-08-01,South,Illness (Non-agri),3,15.2,282
2018,8,2018-08-01,South,Other,3,7.4,252
2018,8,2018-08-01,East,Suicide,8,6.0,130
2018,8,2018-08-01,East,Poor Crop Growth,3,11.5,123
2018,8,2018-08-01,East,Malnutrition,2,9.3,276
2018,8,2018-08-01,East,Pesticide Exposure,3,14.7,197
2018,8,2018-08-01,East,Debt,2,11.5,92
2018,8,2018-08-01,East,Accident,0,15.1,239
2018,8,2018-08-01,East,Illness (Non-agri),0,12.1,434
2018,8,2018-08-01,East,Other,2,9.9,211
2018,8,2018-08-01,West,Suicide,11,10.5,148
2018,8,2018-08-01,West,Poor Crop Growth,2,8.7,194
2018,8,2018-08-01,West,Malnutrition,3,3.4,267
2018,8,2018-08-01,West,Pesticide Exposure,2,9.7,150
2018,8,2018-08-01,West,Debt,5,6.9,96
2018,8,2018-08-01,West,Accident,1,1.9,60
2018,8,2018-08-01,West,Illness (Non-agri),3,4.3,340
2018,8,2018-08-01,West,Other,1,4.7,222
2018,8,2018-08-01,Central,Suicide,9,16.9,141
2018,8,2018-08-01,Central,Poor Crop Growth,3,0.5,323
2018,8,2018-08-01,Central,Malnutrition,2,2.0,177
2018,8,2018-08-01,Central,Pesticide Exposure,1,14.9,85
2018,8,2018-08-01,Central,Debt,2,12.2,118
2018,8,2018-08-01,Central,Accident,2,8.7,125
2018,8,2018-08-01,Central,Illness (Non-agri),2,12.5,151
2018,8,2018-08-01,Central,Other,1,4.1,78
2018,9,2018-09-01,North,Suicide,12,11.5,216
2018,9,2018-09-01,North,Poor Crop Growth,5,3.6,216
2018,9,2018-09-01,North,Malnutrition,3,20.9,193
2018,9,2018-09-01,North,Pesticide Exposure,3,15.6,178
2018,9,2018-09-01,North,Debt,3,16.0,176
2018,9,2018-09-01,North,Accident,1,11.7,255
2018,9,2018-09-01,North,Illness (Non-agri),4,14.0,101
2018,9,2018-09-01,North,Other,1,8.3,235
2018,9,2018-09-01,South,Suicide,9,9.2,202
2018,9,2018-09-01,South,Poor Crop Growth,1,11.5,219
2018,9,2018-09-01,South,Malnutrition,4,12.6,106
2018,9,2018-09-01,South,Pesticide Exposure,0,13.4,321
2018,9,2018-09-01,South,Debt,5,14.3,110
2018,9,2018-09-01,South,Accident,1,0.5,104
2018,9,2018-09-01,South,Illness (Non-agri),4,5.1,245
2018,9,2018-09-01,South,Other,1,10.3,146
2018,9,2018-09-01,East,Suicide,13,21.2,146
2018,9,2018-09-01,East,Poor Crop Growth,5,8.6,248
2018,9,2018-09-01,East,Malnutrition,4,11.5,216
2018,9,2018-09-01,East,Pesticide Exposure,2,13.9,162
2018,9,2018-09-01,East,Debt,4,13.4,283
2018,9,2018-09-01,East,Accident,2,13.1,179
2018,9,2018-09-01,East,Illness (Non-agri),2,4.5,206
2018,9,2018-09-01,East,Other,0,10.6,214
2018,9,2018-09-01,West,Suicide,7,7.4,50
2018,9,2018-09-01,West,Poor Crop Growth,1,12.7,92
2018,9,2018-09-01,West,Malnutrition,0,10.5,154
2018,9,2018-09-01,West,Pesticide Exposure,2,8.9,179
2018,9,2018-09-01,West,Debt,2,14.0,259
2018,9,2018-09-01,West,Accident,3,4.1,173
2018,9,2018-09-01,West,Illness (Non-agri),3,10.8,255
2018,9,2018-09-01,West,Other,2,6.7,61
2018,9,2018-09-01,Central,Suicide,5,6.6,253
2018,9,2018-09-01,Central,Poor Crop Growth,2,9.5,215
2018,9,2018-09-01,Central,Malnutrition,1,9.0,216
2018,9,2018-09-01,Central,Pesticide Exposure,1,8.6,222
2018,9,2018-09-01,Central,Debt,1,10.2,130
2018,9,2018-09-01,Central,Accident,0,16.8,224
2018,9,2018-09-01,Central,Illness (Non-agri),1,16.5,215
2018,9,2018-09-01,Central,Other,3,20.1,210
2018,10,2018-10-01,North,Suicide,11,12.4,152
2018,10,2018-10-01,North,Poor Crop Growth,5,14.6,297
2018,10,2018-10-01,North,Malnutrition,3,11.8,197
2018,10,2018-10-01,North,Pesticide Exposure,1,0.5,104
2018,10,2018-10-01,North,Debt,4,7.1,155
2018,10,2018-10-01,North,Accident,1,8.4,70
2018,10,2018-10-01,North,Illness (Non-agri),2,10.9,163
2018,10,2018-10-01,North,Other,0,1.9,162
2018,10,2018-10-01,South,Suicide,15,14.7,268
2018,10,2018-10-01,South,Poor Crop Growth,5,6.2,264
2018,10,2018-10-01,South,Malnutrition,4,11.6,50
2018,10,2018-10-01,South,Pesticide Exposure,4,14.3,226
2018,10,2018-10-01,South,Debt,5,12.1,261
2018,10,2018-10-01,South,Accident,6,11.7,200
2018,10,2018-10-01,South,Illness (Non-agri),3,2.2,398
2018,10,2018-10-01,South,Other,2,8.5,138
2018,10,2018-10-01,East,Suicide,12,11.1,197
2018,10,2018-10-01,East,Poor Crop Growth,4,5.4,217
2018,10,2018-10-01,East,Malnutrition,3,3.9,255
2018,10,2018-10-01,East,Pesticide Exposure,1,20.6,140
2018,10,2018-10-01,East,Debt,5,11.8,271
2018,10,2018-10-01,East,Accident,2,9.5,127
2018,10,2018-10-01,East,Illness (Non-agri),2,14.0,182
2018,10,2018-10-01,East,Other,1,12.4,272
2018,10,2018-10-01,West,Suicide,9,6.0,253
2018,10,2018-10-01,West,Poor Crop Growth,5,9.2,191
2018,10,2018-10-01,West,Malnutrition,2,5.3,190
2018,10,2018-10-01,West,Pesticide Exposure,4,15.8,148
2018,10,2018-10-01,West,Debt,5,10.3,50
2018,10,2018-10-01,West,Accident,1,11.3,192
2018,10,2018-10-01,West,Illness (Non-agri),3,12.2,259
2018,10,2018-10-01,West,Other,0,8.6,172
2018,10,2018-10-01,Central,Suicide,9,10.1,300
2018,10,2018-10-01,Central,Poor Crop Growth,2,15.0,275
2018,10,2018-10-01,Central,Malnutrition,3,9.0,87
2018,10,2018-10-01,Central,Pesticide Exposure,2,14.4,55
2018,10,2018-10-01,Central,Debt,3,2.7,150
2018,10,2018-10-01,Central,Accident,2,6.2,102
2018,10,2018-10-01,Central,Illness (Non-agri),2,19.5,199
2018,10,2018-10-01,Central,Other,0,5.4,233
2018,11,2018-11-01,North,Suicide,13,12.2,190
2018,11,2018-11-01,North,Poor Crop Growth,4,1.1,89
2018,11,2018-11-01,North,Malnutrition,2,11.3,119
2018,11,2018-11-01,North,Pesticide Exposure,3,13.3,132
2018,11,2018-11-01,North,Debt,4,12.2,173
2018,11,2018-11-01,North,Accident,2,9.3,249
2018,11,2018-11-01,North,Illness (Non-agri),2,4.6,214
2018,11,2018-11-01,North,Other,3,13.9,145
2018,11,2018-11-01,South,Suicide,14,13.6,97
2018,11,2018-11-01,South,Poor Crop Growth,5,10.1,156
2018,11,2018-11-01,South,Malnutrition,2,5.9,343
2018,11,2018-11-01,South,Pesticide Exposure,4,6.9,167
2018,11,2018-11-01,South,Debt,5,12.9,186
2018,11,2018-11-01,South,Accident,3,19.2,129
2018,11,2018-11-01,South,Illness (Non-agri),2,15.1,190
2018,11,2018-11-01,South,Other,1,6.0,137
2018,11,2018-11-01,East,Suicide,8,6.8,109
2018,11,2018-11-01,East,Poor Crop Growth,2,9.9,137
2018,11,2018-11-01,East,Malnutrition,2,11.3,134
2018,11,2018-11-01,East,Pesticide Exposure,2,9.7,203
2018,11,2018-11-01,East,Debt,4,9.3,215
2018,11,2018-11-01,East,Accident,2,13.1,360
2018,11,2018-11-01,East,Illness (Non-agri),2,14.3,102
2018,11,2018-11-01,East,Other,2,4.9,115
2018,11,2018-11-01,West,Suicide,4,10.1,244
2018,11,2018-11-01,West,Poor Crop Growth,1,19.8,240
2018,11,2018-11-01,West,Malnutrition,1,19.6,73
2018,11,2018-11-01,West,Pesticide Exposure,1,7.4,232
2018,11,2018-11-01,West,Debt,2,4.0,242
2018,11,2018-11-01,West,Accident,0,11.4,258
2018,11,2018-11-01,West,Illness (Non-agri),2,12.5,154
2018,11,2018-11-01,West,Other,2,20.5,188
2018,11,2018-11-01,Central,Suicide,9,16.3,219
2018,11,2018-11-01,Central,Poor Crop Growth,3,14.4,134
2018,11,2018-11-01,Central,Malnutrition,3,6.0,256
2018,11,2018-11-01,Central,Pesticide Exposure,3,15.1,50
2018,11,2018-11-01,Central,Debt,4,8.8,219
2018,11,2018-11-01,Central,Accident,3,14.2,239
2018,11,2018-11-01,Central,Illness (Non-agri),1,4.6,167
2018,11,2018-11-01,Central,Other,0,12.8,294
2018,12,2018-12-01,North,Suicide,8,9.6,241
2018,12,2018-12-01,North,Poor Crop Growth,5,13.2,64
2018,12,2018-12-01,North,Malnutrition,2,9.3,54
2018,12,2018-12-01,North,Pesticide Exposure,1,14.6,285
2018,12,2018-12-01,North,Debt,3,13.7,143
2018,12,2018-12-01,North,Accident,2,16.8,160
2018,12,2018-12-01,North,Illness (Non-agri),1,15.7,215
2018,12,2018-12-01,North,Other,1,8.2,260
2018,12,2018-12-01,South,Suicide,7,14.4,50
2018,12,2018-12-01,South,Poor Crop Growth,2,15.4,225
2018,12,2018-12-01,South,Malnutrition,3,9.6,233
2018,12,2018-12-01,South,Pesticide Exposure,0,2.5,50
2018,12,2018-12-01,South,Debt,4,5.0,132
2018,12,2018-12-01,South,Accident,2,17.2,110
2018,12,2018-12-01,South,Illness (Non-agri),2,4.1,195
2018,12,2018-12-01,South,Other,1,25.1,177
2018,12,2018-12-01,East,Suicide,8,11.4,179
2018,12,2018-12-01,East,Poor Crop Growth,1,7.4,145
2018,12,2018-12-01,East,Malnutrition,2,13.2,148
2018,12,2018-12-01,East,Pesticide Exposure,1,21.6,280
2018,12,2018-12-01,East,Debt,1,6.4,325
2018,12,2018-12-01,East,Accident,0,15.9,156
2018,12,2018-12-01,East,Illness (Non-agri),2,8.6,236
2018,12,2018-12-01,East,Other,0,6.9,50
2018,12,2018-12-01,West,Suicide,12,16.4,258
2018,12,2018-12-01,West,Poor Crop Growth,5,9.0,193
2018,12,2018-12-01,West,Malnutrition,4,5.5,191
2018,12,2018-12-01,West,Pesticide Exposure,1,9.8,158
2018,12,2018-12-01,West,Debt,5,1.5,213
2018,12,2018-12-01,West,Accident,2,4.2,273
2018,12,2018-12-01,West,Illness (Non-agri),2,17.3,92
2018,12,2018-12-01,West,Other,1,17.7,50
2018,12,2018-12-01,Central,Suicide,8,15.5,73
2018,12,2018-12-01,Central,Poor Crop Growth,3,0.5,234
2018,12,2018-12-01,Central,Malnutrition,3,11.4,132
2018,12,2018-12-01,Central,Pesticide Exposure,2,6.0,121
2018,12,2018-12-01,Central,Debt,2,9.3,299
2018,12,2018-12-01,Central,Accident,2,5.1,264
2018,12,2018-12-01,Central,Illness (Non-agri),2,7.7,201
2018,12,2018-12-01,Central,Other,1,16.2,317
2019,1,2019-01-01,North,Suicide,5,4.1,251
2019,1,2019-01-01,North,Poor Crop Growth,-1,16.7,272
2019,1,2019-01-01,North,Malnutrition,1,4.3,175
2019,1,2019-01-01,North,Pesticide Exposure,0,17.9,342
2019,1,2019-01-01,North,Debt,1,9.6,326
2019,1,2019-01-01,North,Accident,1,13.9,127
2019,1,2019-01-01,North,Illness (Non-agri),2,14.8,276
2019,1,2019-01-01,North,Other,1,4.1,203
2019,1,2019-01-01,South,Suicide,2,12.5,254
2019,1,2019-01-01,South,Poor Crop Growth,1,5.5,248
2019,1,2019-01-01,South,Malnutrition,1,5.2,378
2019,1,2019-01-01,South,Pesticide Exposure,1,9.3,298
2019,1,2019-01-01,South,Debt,1,12.7,50
2019,1,2019-01-01,South,Accident,1,7.7,50
2019,1,2019-01-01,South,Illness (Non-agri),3,7.4,112
2019,1,2019-01-01,South,Other,0,2.8,137
2019,1,2019-01-01,East,Suicide,15,0.5,222
2019,1,2019-01-01,East,Poor Crop Growth,3,12.4,178
2019,1,2019-01-01,East,Malnutrition,4,17.3,194
2019,1,2019-01-01,East,Pesticide Exposure,3,6.7,267
2019,1,2019-01-01,East,Debt,6,14.0,164
2019,1,2019-01-01,East,Accident,3,11.9,108
2019,1,2019-01-01,East,Illness (Non-agri),3,4.6,193
2019,1,2019-01-01,East,Other,2,4.8,276
2019,1,2019-01-01,West,Suicide,10,13.3,74
2019,1,2019-01-01,West,Poor Crop Growth,3,3.6,160
2019,1,2019-01-01,West,Malnutrition,3,8.1,298
2019,1,2019-01-01,West,Pesticide Exposure,1,17.6,163
2019,1,2019-01-01,West,Debt,2,14.3,291
2019,1,2019-01-01,West,Accident,4,13.9,180
2019,1,2019-01-01,West,Illness (Non-agri),4,8.3,170
2019,1,2019-01-01,West,Other,0,6.4,183
2019,1,2019-01-01,Central,Suicide,7,12.0,261
2019,1,2019-01-01,Central,Poor Crop Growth,4,8.7,185
2019,1,2019-01-01,Central,Malnutrition,1,3.9,210
2019,1,2019-01-01,Central,Pesticide Exposure,3,10.3,168
2019,1,2019-01-01,Central,Debt,2,14.3,204
2019,1,2019-01-01,Central,Accident,1,8.9,182
2019,1,2019-01-01,Central,Illness (Non-agri),1,12.3,67
2019,1,2019-01-01,Central,Other,0,9.1,236
2019,2,2019-02-01,North,Suicide,9,3.9,279
2019,2,2019-02-01,North,Poor Crop Growth,5,13.9,179
2019,2,2019-02-01,North,Malnutrition,3,14.7,109
2019,2,2019-02-01,North,Pesticide Exposure,2,5.4,176
2019,2,2019-02-01,North,Debt,3,12.5,131
2019,2,2019-02-01,North,Accident,1,14.0,320
2019,2,2019-02-01,North,Illness (Non-agri),0,16.1,319
2019,2,2019-02-01,North,Other,1,5.6,218
2019,2,2019-02-01,South,Suicide,8,12.9,190
2019,2,2019-02-01,South,Poor Crop Growth,2,12.8,214
2019,2,2019-02-01,South,Malnutrition,3,16.5,193
2019,2,2019-02-01,South,Pesticide Exposure,1,16.1,184
2019,2,2019-02-01,South,Debt,3,18.8,138
2019,2,2019-02-01,South,Accident,0,8.3,140
2019,2,2019-02-01,South,Illness (Non-agri),4,10.2,159
2019,2,2019-02-01,South,Other,1,9.0,281
2019,2,2019-02-01,East,Suicide,11,12.3,143
2019,2,2019-02-01,East,Poor Crop Growth,4,12.0,277
2019,2,2019-02-01,East,Malnutrition,1,6.0,245
2019,2,2019-02-01,East,Pesticide Exposure,3,12.3,148
2019,2,2019-02-01,East,Debt,3,8.9,243
2019,2,2019-02-01,East,Accident,1,1.5,136
2019,2,2019-02-01,East,Illness (Non-agri),3,13.1,139
2019,2,2019-02-01,East,Other,2,8.2,81
2019,2,2019-02-01,West,Suicide,13,8.0,187
2019,2,2019-02-01,West,Poor Crop Growth,4,7.0,278
2019,2,2019-02-01,West,Malnutrition,3,10.6,289
2019,2,2019-02-01,West,Pesticide Exposure,2,14.6,138
2019,2,2019-02-01,West,Debt,3,9.5,189
2019,2,2019-02-01,West,Accident,4,4.6,131
2019,2,2019-02-01,West,Illness (Non-agri),3,12.8,112
2019,2,2019-02-01,West,Other,2,10.3,400
2019,2,2019-02-01,Central,Suicide,11,19.2,123
2019,2,2019-02-01,Central,Poor Crop Growth,2,5.5,315
2019,2,2019-02-01,Central,Malnutrition,4,10.8,210
2019,2,2019-02-01,Central,Pesticide Exposure,1,12.1,138
2019,2,2019-02-01,Central,Debt,1,9.9,154
2019,2,2019-02-01,Central,Accident,2,8.9,321
2019,2,2019-02-01,Central,Illness (Non-agri),1,1.3,101
2019,2,2019-02-01,Central,Other,0,2.0,50
2019,3,2019-03-01,North,Suicide,9,10.2,366
2019,3,2019-03-01,North,Poor Crop Growth,3,16.4,173
2019,3,2019-03-01,North,Malnutrition,4,7.5,248
2019,3,2019-03-01,North,Pesticide Exposure,2,3.1,199
2019,3,2019-03-01,North,Debt,4,11.2,114
2019,3,2019-03-01,North,Accident,3,2.7,233
2019,3,2019-03-01,North,Illness (Non-agri),1,6.9,235
2019,3,2019-03-01,North,Other,2,16.1,358
2019,3,2019-03-01,South,Suicide,9,4.2,254
2019,3,2019-03-01,South,Poor Crop Growth,0,11.8,264
2019,3,2019-03-01,South,Malnutrition,3,3.8,336
2019,3,2019-03-01,South,Pesticide Exposure,1,15.4,193
2019,3,2019-03-01,South,Debt,2,2.8,192
2019,3,2019-03-01,South,Accident,1,4.9,184
2019,3,2019-03-01,South,Illness (Non-agri),1,13.8,141
2019,3,2019-03-01,South,Other,1,6.9,79
2019,3,2019-03-01,East,Suicide,6,13.6,297
2019,3,2019-03-01,East,Poor Crop Growth,0,20.4,254
2019,3,2019-03-01,East,Malnutrition,0,13.0,191
2019,3,2019-03-01,East,Pesticide Exposure,1,6.2,110
2019,3,2019-03-01,East,Debt,1,22.6,122
2019,3,2019-03-01,East,Accident,1,10.6,290
2019,3,2019-03-01,East,Illness (Non-agri),0,0.5,360
2019,3,2019-03-01,East,Other,3,12.1,247
2019,3,2019-03-01,West,Suicide,8,8.9,95
2019,3,2019-03-01,West,Poor Crop Growth,3,10.7,216
2019,3,2019-03-01,West,Malnutrition,2,13.2,107
2019,3,2019-03-01,West,Pesticide Exposure,3,0.5,368
2019,3,2019-03-01,West,Debt,5,0.5,172
2019,3,2019-03-01,West,Accident,1,16.7,233
2019,3,2019-03-01,West,Illness (Non-agri),3,14.1,350
2019,3,2019-03-01,West,Other,1,9.2,263
2019,3,2019-03-01,Central,Suicide,3,4.8,216
2019,3,2019-03-01,Central,Poor Crop Growth,0,6.2,101
2019,3,2019-03-01,Central,Malnutrition,1,11.1,246
2019,3,2019-03-01,Central,Pesticide Exposure,1,13.1,175
2019,3,2019-03-01,Central,Debt,1,9.9,159
2019,3,2019-03-01,Central,Accident,0,7.0,217
2019,3,2019-03-01,Central,Illness (Non-agri),0,8.8,201
2019,3,2019-03-01,Central,Other,0,10.3,291
2019,4,2019-04-01,North,Suicide,10,14.0,106
2019,4,2019-04-01,North,Poor Crop Growth,6,10.1,336
2019,4,2019-04-01,North,Malnutrition,5,11.3,187
2019,4,2019-04-01,North,Pesticide Exposure,4,16.3,359
2019,4,2019-04-01,North,Debt,3,11.5,184
2019,4,2019-04-01,North,Accident,1,11.5,148
2019,4,2019-04-01,North,Illness (Non-agri),0,15.7,255
2019,4,2019-04-01,North,Other,0,2.3,68
2019,4,2019-04-01,South,Suicide,10,12.6,280
2019,4,2019-04-01,South,Poor Crop Growth,5,13.8,338
2019,4,2019-04-01,South,Malnutrition,4,9.7,318
2019,4,2019-04-01,South,Pesticide Exposure,2,5.5,151
2019,4,2019-04-01,South,Debt,2,14.7,125
2019,4,2019-04-01,South,Accident,3,5.3,180
2019,4,2019-04-01,South,Illness (Non-agri),3,9.6,274
2019,4,2019-04-01,South,Other,0,12.8,76
2019,4,2019-04-01,East,Suicide,17,4.0,224
2019,4,2019-04-01,East,Poor Crop Growth,6,9.3,272
2019,4,2019-04-01,East,Malnutrition,6,10.4,329
2019,4,2019-04-01,East,Pesticide Exposure,2,1.0,252
2019,4,2019-04-01,East,Debt,3,8.4,364
2019,4,2019-04-01,East,Accident,2,10.6,201
2019,4,2019-04-01,East,Illness (Non-agri),1,12.1,124
2019,4,2019-04-01,East,Other,3,10.9,249
2019,4,2019-04-01,West,Suicide,10,9.1,205
2019,4,2019-04-01,West,Poor Crop Growth,2,11.5,248
2019,4,2019-04-01,West,Malnutrition,1,9.6,118
2019,4,2019-04-01,West,Pesticide Exposure,0,6.1,126
2019,4,2019-04-01,West,Debt,3,10.3,150
2019,4,2019-04-01,West,Accident,2,10.4,213
2019,4,2019-04-01,West,Illness (Non-agri),5,13.9,173
2019,4,2019-04-01,West,Other,2,6.2,227
2019,4,2019-04-01,Central,Suicide,17,7.6,143
2019,4,2019-04-01,Central,Poor Crop Growth,4,13.5,300
2019,4,2019-04-01,Central,Malnutrition,4,6.4,121
2019,4,2019-04-01,Central,Pesticide Exposure,4,7.1,176
2019,4,2019-04-01,Central,Debt,6,11.1,198
2019,4,2019-04-01,Central,Accident,4,12.5,104
2019,4,2019-04-01,Central,Illness (Non-agri),2,6.3,50
2019,4,2019-04-01,Central,Other,1,11.2,220
2019,5,2019-05-01,North,Suicide,13,3.3,252
2019,5,2019-05-01,North,Poor Crop Growth,6,9.2,278
2019,5,2019-05-01,North,Malnutrition,5,4.6,224
2019,5,2019-05-01,North,Pesticide Exposure,2,6.7,142
2019,5,2019-05-01,North,Debt,6,7.4,257
2019,5,2019-05-01,North,Accident,3,13.7,50
2019,5,2019-05-01,North,Illness (Non-agri),3,5.1,112
2019,5,2019-05-01,North,Other,0,7.5,71
2019,5,2019-05-01,South,Suicide,11,0.5,253
2019,5,2019-05-01,South,Poor Crop Growth,2,13.2,141
2019,5,2019-05-01,South,Malnutrition,4,12.1,292
2019,5,2019-05-01,South,Pesticide Exposure,1,15.3,211
2019,5,2019-05-01,South,Debt,3,9.9,212
2019,5,2019-05-01,South,Accident,4,2.3,161
2019,5,2019-05-01,South,Illness (Non-agri),2,6.9,91
2019,5,2019-05-01,South,Other,1,8.1,205
2019,5,2019-05-01,East,Suicide,8,9.6,201
2019,5,2019-05-01,East,Poor Crop Growth,4,10.1,286
2019,5,2019-05-01,East,Malnutrition,3,10.5,321
2019,5,2019-05-01,East,Pesticide Exposure,1,6.1,237
2019,5,2019-05-01,East,Debt,0,17.1,97
2019,5,2019-05-01,East,Accident,1,7.8,230
2019,5,2019-05-01,East,Illness (Non-agri),1,15.6,262
2019,5,2019-05-01,East,Other,0,8.3,232
2019,5,2019-05-01,West,Suicide,12,8.6,137
2019,5,2019-05-01,West,Poor Crop Growth,3,2.3,195
2019,5,2019-05-01,West,Malnutrition,4,12.1,219
2019,5,2019-05-01,West,Pesticide Exposure,1,11.9,282
2019,5,2019-05-01,West,Debt,4,10.0,282
2019,5,2019-05-01,West,Accident,1,14.1,258
2019,5,2019-05-01,West,Illness (Non-agri),0,10.0,174
2019,5,2019-05-01,West,Other,2,13.4,251
2019,5,2019-05-01,Central,Suicide,4,5.6,158
2019,5,2019-05-01,Central,Poor Crop Growth,1,14.3,227
2019,5,2019-05-01,Central,Malnutrition,0,7.0,319
2019,5,2019-05-01,Central,Pesticide Exposure,1,8.3,300
2019,5,2019-05-01,Central,Debt,3,8.4,173
